f_0,tf_0,f_lp_0,tf_lp_0,f_1,tf_1,f_lp_1,tf_lp_1,f_2,tf_2,f_lp_2,tf_lp_2
4.539540e-01,-9.852518e+01,4.539540e-01,-1.207055e+02,4.539540e-01,-2.783279e+01,4.539540e-01,-6.037356e+01,4.539540e-01,1.036740e+01,4.539540e-01,-3.020761e+01
4.544545e-01,-9.864191e+01,4.544545e-01,-1.207827e+02,4.544545e-01,-2.795340e+01,4.544545e-01,-6.041212e+01,4.544545e-01,1.040547e+01,4.544545e-01,-3.022684e+01
4.549550e-01,-9.875844e+01,4.549550e-01,-1.208598e+02,4.549550e-01,-2.807357e+01,4.549550e-01,-6.045064e+01,4.549550e-01,1.044827e+01,4.549550e-01,-3.024605e+01
4.554555e-01,-9.887477e+01,4.554555e-01,-1.209368e+02,4.554555e-01,-2.819329e+01,4.554555e-01,-6.048911e+01,4.554555e-01,1.049587e+01,4.554555e-01,-3.026524e+01
4.559560e-01,-9.899091e+01,4.559560e-01,-1.210138e+02,4.559560e-01,-2.831258e+01,4.559560e-01,-6.052754e+01,4.559560e-01,1.054836e+01,4.559560e-01,-3.028441e+01
4.564565e-01,-9.910685e+01,4.564565e-01,-1.210907e+02,4.564565e-01,-2.843144e+01,4.564565e-01,-6.056593e+01,4.564565e-01,1.060581e+01,4.564565e-01,-3.030356e+01
4.569570e-01,-9.922260e+01,4.569570e-01,-1.211674e+02,4.569570e-01,-2.854986e+01,4.569570e-01,-6.060428e+01,4.569570e-01,1.066833e+01,4.569570e-01,-3.032269e+01
4.574575e-01,-9.933815e+01,4.574575e-01,-1.212441e+02,4.574575e-01,-2.866786e+01,4.574575e-01,-6.064258e+01,4.574575e-01,1.073602e+01,4.574575e-01,-3.034179e+01
4.579580e-01,-9.945351e+01,4.579580e-01,-1.213208e+02,4.579580e-01,-2.878544e+01,4.579580e-01,-6.068084e+01,4.579580e-01,1.080900e+01,4.579580e-01,-3.036088e+01
4.584585e-01,-9.956868e+01,4.584585e-01,-1.213973e+02,4.584585e-01,-2.890259e+01,4.584585e-01,-6.071906e+01,4.584585e-01,1.088740e+01,4.584585e-01,-3.037994e+01
4.589590e-01,-9.968366e+01,4.589590e-01,-1.214737e+02,4.589590e-01,-2.901933e+01,4.589590e-01,-6.075723e+01,4.589590e-01,1.097137e+01,4.589590e-01,-3.039899e+01
4.594595e-01,-9.979844e+01,4.594595e-01,-1.215501e+02,4.594595e-01,-2.913566e+01,4.594595e-01,-6.079537e+01,4.594595e-01,1.106106e+01,4.594595e-01,-3.041801e+01
4.599600e-01,-9.991303e+01,4.599600e-01,-1.216264e+02,4.599600e-01,-2.925157e+01,4.599600e-01,-6.083346e+01,4.599600e-01,1.115664e+01,4.599600e-01,-3.043701e+01
4.604605e-01,-1.000274e+02,4.604605e-01,-1.217025e+02,4.604605e-01,-2.936708e+01,4.604605e-01,-6.087151e+01,4.604605e-01,1.125830e+01,4.604605e-01,-3.045599e+01
4.609610e-01,-1.001416e+02,4.609610e-01,-1.217786e+02,4.609610e-01,-2.948218e+01,4.609610e-01,-6.090951e+01,4.609610e-01,1.136624e+01,4.609610e-01,-3.047495e+01
4.614615e-01,-1.002557e+02,4.614615e-01,-1.218547e+02,4.614615e-01,-2.959688e+01,4.614615e-01,-6.094748e+01,4.614615e-01,1.148069e+01,4.614615e-01,-3.049389e+01
4.619620e-01,-1.003695e+02,4.619620e-01,-1.219306e+02,4.619620e-01,-2.971118e+01,4.619620e-01,-6.098540e+01,4.619620e-01,1.160188e+01,4.619620e-01,-3.051281e+01
4.624625e-01,-1.004831e+02,4.624625e-01,-1.220065e+02,4.624625e-01,-2.982509e+01,4.624625e-01,-6.102329e+01,4.624625e-01,1.173008e+01,4.624625e-01,-3.053170e+01
4.629630e-01,-1.005966e+02,4.629630e-01,-1.220822e+02,4.629630e-01,-2.993860e+01,4.629630e-01,-6.106113e+01,4.629630e-01,1.186558e+01,4.629630e-01,-3.055058e+01
4.634635e-01,-1.007099e+02,4.634635e-01,-1.221579e+02,4.634635e-01,-3.005173e+01,4.634635e-01,-6.109893e+01,4.634635e-01,1.200870e+01,4.634635e-01,-3.056943e+01
4.639640e-01,-1.008230e+02,4.639640e-01,-1.222335e+02,4.639640e-01,-3.016446e+01,4.639640e-01,-6.113669e+01,4.639640e-01,1.215978e+01,4.639640e-01,-3.058827e+01
4.644645e-01,-1.009359e+02,4.644645e-01,-1.223090e+02,4.644645e-01,-3.027682e+01,4.644645e-01,-6.117440e+01,4.644645e-01,1.231920e+01,4.644645e-01,-3.060709e+01
4.649650e-01,-1.010486e+02,4.649650e-01,-1.223845e+02,4.649650e-01,-3.038879e+01,4.649650e-01,-6.121208e+01,4.649650e-01,1.248739e+01,4.649650e-01,-3.062588e+01
4.654655e-01,-1.011611e+02,4.654655e-01,-1.224598e+02,4.654655e-01,-3.050038e+01,4.654655e-01,-6.124971e+01,4.654655e-01,1.266480e+01,4.654655e-01,-3.064465e+01
4.659660e-01,-1.012735e+02,4.659660e-01,-1.225351e+02,4.659660e-01,-3.061160e+01,4.659660e-01,-6.128731e+01,4.659660e-01,1.285194e+01,4.659660e-01,-3.066341e+01
4.664665e-01,-1.013856e+02,4.664665e-01,-1.226103e+02,4.664665e-01,-3.072244e+01,4.664665e-01,-6.132486e+01,4.664665e-01,1.304938e+01,4.664665e-01,-3.068214e+01
4.669670e-01,-1.014976e+02,4.669670e-01,-1.226854e+02,4.669670e-01,-3.083291e+01,4.669670e-01,-6.136237e+01,4.669670e-01,1.325772e+01,4.669670e-01,-3.070085e+01
4.674675e-01,-1.016094e+02,4.674675e-01,-1.227604e+02,4.674675e-01,-3.094302e+01,4.674675e-01,-6.139984e+01,4.674675e-01,1.347766e+01,4.674675e-01,-3.071955e+01
4.679680e-01,-1.017210e+02,4.679680e-01,-1.228354e+02,4.679680e-01,-3.105276e+01,4.679680e-01,-6.143727e+01,4.679680e-01,1.370998e+01,4.679680e-01,-3.073822e+01
4.684685e-01,-1.018325e+02,4.684685e-01,-1.229102e+02,4.684685e-01,-3.116213e+01,4.684685e-01,-6.147466e+01,4.684685e-01,1.395554e+01,4.684685e-01,-3.075687e+01
4.689690e-01,-1.019438e+02,4.689690e-01,-1.229850e+02,4.689690e-01,-3.127115e+01,4.689690e-01,-6.151201e+01,4.689690e-01,1.421530e+01,4.689690e-01,-3.077551e+01
4.694695e-01,-1.020548e+02,4.694695e-01,-1.230597e+02,4.694695e-01,-3.137981e+01,4.694695e-01,-6.154932e+01,4.694695e-01,1.449036e+01,4.694695e-01,-3.079412e+01
4.699700e-01,-1.021657e+02,4.699700e-01,-1.231343e+02,4.699700e-01,-3.148811e+01,4.699700e-01,-6.158659e+01,4.699700e-01,1.478195e+01,4.699700e-01,-3.081271e+01
4.704705e-01,-1.022765e+02,4.704705e-01,-1.232089e+02,4.704705e-01,-3.159606e+01,4.704705e-01,-6.162382e+01,4.704705e-01,1.509148e+01,4.704705e-01,-3.083128e+01
4.709710e-01,-1.023870e+02,4.709710e-01,-1.232833e+02,4.709710e-01,-3.170366e+01,4.709710e-01,-6.166100e+01,4.709710e-01,1.542057e+01,4.709710e-01,-3.084983e+01
4.714715e-01,-1.024974e+02,4.714715e-01,-1.233577e+02,4.714715e-01,-3.181092e+01,4.714715e-01,-6.169815e+01,4.714715e-01,1.577106e+01,4.714715e-01,-3.086837e+01
4.719720e-01,-1.026076e+02,4.719720e-01,-1.234320e+02,4.719720e-01,-3.191782e+01,4.719720e-01,-6.173526e+01,4.719720e-01,1.614512e+01,4.719720e-01,-3.088688e+01
4.724725e-01,-1.027176e+02,4.724725e-01,-1.235062e+02,4.724725e-01,-3.202438e+01,4.724725e-01,-6.177233e+01,4.724725e-01,1.654526e+01,4.724725e-01,-3.090537e+01
4.729730e-01,-1.028275e+02,4.729730e-01,-1.235804e+02,4.729730e-01,-3.213061e+01,4.729730e-01,-6.180936e+01,4.729730e-01,1.697443e+01,4.729730e-01,-3.092385e+01
4.734735e-01,-1.029371e+02,4.734735e-01,-1.236544e+02,4.734735e-01,-3.223649e+01,4.734735e-01,-6.184635e+01,4.734735e-01,1.743616e+01,4.734735e-01,-3.094230e+01
4.739740e-01,-1.030466e+02,4.739740e-01,-1.237284e+02,4.739740e-01,-3.234204e+01,4.739740e-01,-6.188330e+01,4.739740e-01,1.793466e+01,4.739740e-01,-3.096073e+01
4.744745e-01,-1.031560e+02,4.744745e-01,-1.238023e+02,4.744745e-01,-3.244725e+01,4.744745e-01,-6.192021e+01,4.744745e-01,1.847507e+01,4.744745e-01,-3.097915e+01
4.749750e-01,-1.032651e+02,4.749750e-01,-1.238761e+02,4.749750e-01,-3.255213e+01,4.749750e-01,-6.195708e+01,4.749750e-01,1.906370e+01,4.749750e-01,-3.099754e+01
4.754755e-01,-1.033741e+02,4.754755e-01,-1.239499e+02,4.754755e-01,-3.265668e+01,4.754755e-01,-6.199391e+01,4.754755e-01,1.970844e+01,4.754755e-01,-3.101592e+01
4.759760e-01,-1.034829e+02,4.759760e-01,-1.240236e+02,4.759760e-01,-3.276091e+01,4.759760e-01,-6.203070e+01,4.759760e-01,2.041936e+01,4.759760e-01,-3.103427e+01
4.764765e-01,-1.035915e+02,4.764765e-01,-1.240971e+02,4.764765e-01,-3.286480e+01,4.764765e-01,-6.206745e+01,4.764765e-01,2.120951e+01,4.764765e-01,-3.105261e+01
4.769770e-01,-1.037000e+02,4.769770e-01,-1.241706e+02,4.769770e-01,-3.296838e+01,4.769770e-01,-6.210417e+01,4.769770e-01,2.209633e+01,4.769770e-01,-3.107093e+01
4.774775e-01,-1.038083e+02,4.774775e-01,-1.242441e+02,4.774775e-01,-3.307163e+01,4.774775e-01,-6.214084e+01,4.774775e-01,2.310378e+01,4.774775e-01,-3.108922e+01
4.779780e-01,-1.039164e+02,4.779780e-01,-1.243174e+02,4.779780e-01,-3.317457e+01,4.779780e-01,-6.217748e+01,4.779780e-01,2.426610e+01,4.779780e-01,-3.110750e+01
4.784785e-01,-1.040244e+02,4.784785e-01,-1.243907e+02,4.784785e-01,-3.327719e+01,4.784785e-01,-6.221407e+01,4.784785e-01,2.563468e+01,4.784785e-01,-3.112576e+01
4.789790e-01,-1.041322e+02,4.789790e-01,-1.244639e+02,4.789790e-01,-3.337949e+01,4.789790e-01,-6.225063e+01,4.789790e-01,2.729185e+01,4.789790e-01,-3.114400e+01
4.794795e-01,-1.042398e+02,4.794795e-01,-1.245370e+02,4.794795e-01,-3.348148e+01,4.794795e-01,-6.228715e+01,4.794795e-01,2.938208e+01,4.794795e-01,-3.116222e+01
4.799800e-01,-1.043472e+02,4.799800e-01,-1.246101e+02,4.799800e-01,-3.358316e+01,4.799800e-01,-6.232363e+01,4.799800e-01,3.219629e+01,4.799800e-01,-3.118042e+01
4.804805e-01,-1.044545e+02,4.804805e-01,-1.246830e+02,4.804805e-01,-3.368453e+01,4.804805e-01,-6.236008e+01,4.804805e-01,3.647710e+01,4.804805e-01,-3.119860e+01
4.809810e-01,-1.045617e+02,4.809810e-01,-1.247559e+02,4.809810e-01,-3.378560e+01,4.809810e-01,-6.239648e+01,4.809810e-01,4.553538e+01,4.809810e-01,-3.121677e+01
4.814815e-01,-1.046686e+02,4.814815e-01,-1.248287e+02,4.814815e-01,-3.388635e+01,4.814815e-01,-6.243284e+01,4.814815e-01,3.000000e+02,4.814815e-01,-3.123491e+01
4.819820e-01,-1.047754e+02,4.819820e-01,-1.249014e+02,4.819820e-01,-3.398681e+01,4.819820e-01,-6.246917e+01,4.819820e-01,3.670180e+01,4.819820e-01,-3.125304e+01
4.824825e-01,-1.048820e+02,4.824825e-01,-1.249741e+02,4.824825e-01,-3.408697e+01,4.824825e-01,-6.250546e+01,4.824825e-01,3.210739e+01,4.824825e-01,-3.127114e+01
4.829830e-01,-1.049885e+02,4.829830e-01,-1.250467e+02,4.829830e-01,-3.418682e+01,4.829830e-01,-6.254171e+01,4.829830e-01,2.907885e+01,4.829830e-01,-3.128923e+01
4.834835e-01,-1.050948e+02,4.834835e-01,-1.251192e+02,4.834835e-01,-3.428638e+01,4.834835e-01,-6.257793e+01,4.834835e-01,2.680733e+01,4.834835e-01,-3.130730e+01
4.839840e-01,-1.052009e+02,4.839840e-01,-1.251916e+02,4.839840e-01,-3.438564e+01,4.839840e-01,-6.261410e+01,4.839840e-01,2.498383e+01,4.839840e-01,-3.132535e+01
4.844845e-01,-1.053069e+02,4.844845e-01,-1.252640e+02,4.844845e-01,-3.448461e+01,4.844845e-01,-6.265024e+01,4.844845e-01,2.345692e+01,4.844845e-01,-3.134338e+01
4.849850e-01,-1.054127e+02,4.849850e-01,-1.253362e+02,4.849850e-01,-3.458329e+01,4.849850e-01,-6.268634e+01,4.849850e-01,2.214102e+01,4.849850e-01,-3.136139e+01
4.854855e-01,-1.055184e+02,4.854855e-01,-1.254084e+02,4.854855e-01,-3.468168e+01,4.854855e-01,-6.272240e+01,4.854855e-01,2.098300e+01,4.854855e-01,-3.137938e+01
4.859860e-01,-1.056239e+02,4.859860e-01,-1.254806e+02,4.859860e-01,-3.477978e+01,4.859860e-01,-6.275842e+01,4.859860e-01,1.994760e+01,4.859860e-01,-3.139736e+01
4.864865e-01,-1.057292e+02,4.864865e-01,-1.255526e+02,4.864865e-01,-3.487759e+01,4.864865e-01,-6.279441e+01,4.864865e-01,1.901023e+01,4.864865e-01,-3.141531e+01
4.869870e-01,-1.058344e+02,4.869870e-01,-1.256246e+02,4.869870e-01,-3.497512e+01,4.869870e-01,-6.283036e+01,4.869870e-01,1.815305e+01,4.869870e-01,-3.143325e+01
4.874875e-01,-1.059394e+02,4.874875e-01,-1.256965e+02,4.874875e-01,-3.507237e+01,4.874875e-01,-6.286627e+01,4.874875e-01,1.736270e+01,4.874875e-01,-3.145117e+01
4.879880e-01,-1.060442e+02,4.879880e-01,-1.257683e+02,4.879880e-01,-3.516933e+01,4.879880e-01,-6.290214e+01,4.879880e-01,1.662890e+01,4.879880e-01,-3.146907e+01
4.884885e-01,-1.061489e+02,4.884885e-01,-1.258400e+02,4.884885e-01,-3.526602e+01,4.884885e-01,-6.293798e+01,4.884885e-01,1.594361e+01,4.884885e-01,-3.148695e+01
4.889890e-01,-1.062534e+02,4.889890e-01,-1.259117e+02,4.889890e-01,-3.536243e+01,4.889890e-01,-6.297378e+01,4.889890e-01,1.530039e+01,4.889890e-01,-3.150481e+01
4.894895e-01,-1.063578e+02,4.894895e-01,-1.259833e+02,4.894895e-01,-3.545856e+01,4.894895e-01,-6.300954e+01,4.894895e-01,1.469402e+01,4.894895e-01,-3.152266e+01
4.899900e-01,-1.064620e+02,4.899900e-01,-1.260548e+02,4.899900e-01,-3.555442e+01,4.899900e-01,-6.304527e+01,4.899900e-01,1.412018e+01,4.899900e-01,-3.154048e+01
4.904905e-01,-1.065661e+02,4.904905e-01,-1.261263e+02,4.904905e-01,-3.565000e+01,4.904905e-01,-6.308096e+01,4.904905e-01,1.357530e+01,4.904905e-01,-3.155829e+01
4.909910e-01,-1.066700e+02,4.909910e-01,-1.261977e+02,4.909910e-01,-3.574531e+01,4.909910e-01,-6.311661e+01,4.909910e-01,1.305636e+01,4.909910e-01,-3.157608e+01
4.914915e-01,-1.067738e+02,4.914915e-01,-1.262690e+02,4.914915e-01,-3.584036e+01,4.914915e-01,-6.315223e+01,4.914915e-01,1.256079e+01,4.914915e-01,-3.159385e+01
4.919920e-01,-1.068774e+02,4.919920e-01,-1.263402e+02,4.919920e-01,-3.593514e+01,4.919920e-01,-6.318781e+01,4.919920e-01,1.208639e+01,4.919920e-01,-3.161160e+01
4.924925e-01,-1.069808e+02,4.924925e-01,-1.264114e+02,4.924925e-01,-3.602964e+01,4.924925e-01,-6.322335e+01,4.924925e-01,1.163128e+01,4.924925e-01,-3.162934e+01
4.929930e-01,-1.070841e+02,4.929930e-01,-1.264825e+02,4.929930e-01,-3.612389e+01,4.929930e-01,-6.325885e+01,4.929930e-01,1.119379e+01,4.929930e-01,-3.164705e+01
4.934935e-01,-1.071872e+02,4.934935e-01,-1.265535e+02,4.934935e-01,-3.621787e+01,4.934935e-01,-6.329432e+01,4.934935e-01,1.077249e+01,4.934935e-01,-3.166475e+01
4.939940e-01,-1.072902e+02,4.939940e-01,-1.266244e+02,4.939940e-01,-3.631159e+01,4.939940e-01,-6.332975e+01,4.939940e-01,1.036610e+01,4.939940e-01,-3.168243e+01
4.944945e-01,-1.073930e+02,4.944945e-01,-1.266953e+02,4.944945e-01,-3.640505e+01,4.944945e-01,-6.336515e+01,4.944945e-01,9.973492e+00,4.944945e-01,-3.170009e+01
4.949950e-01,-1.074957e+02,4.949950e-01,-1.267661e+02,4.949950e-01,-3.649825e+01,4.949950e-01,-6.340051e+01,4.949950e-01,9.593677e+00,4.949950e-01,-3.171774e+01
4.954955e-01,-1.075982e+02,4.954955e-01,-1.268368e+02,4.954955e-01,-3.659120e+01,4.954955e-01,-6.343583e+01,4.954955e-01,9.225756e+00,4.954955e-01,-3.173537e+01
4.959960e-01,-1.077006e+02,4.959960e-01,-1.269074e+02,4.959960e-01,-3.668389e+01,4.959960e-01,-6.347112e+01,4.959960e-01,8.868929e+00,4.959960e-01,-3.175297e+01
4.964965e-01,-1.078028e+02,4.964965e-01,-1.269780e+02,4.964965e-01,-3.677632e+01,4.964965e-01,-6.350637e+01,4.964965e-01,8.522475e+00,4.964965e-01,-3.177056e+01
4.969970e-01,-1.079049e+02,4.969970e-01,-1.270485e+02,4.969970e-01,-3.686850e+01,4.969970e-01,-6.354159e+01,4.969970e-01,8.185742e+00,4.969970e-01,-3.178814e+01
4.974975e-01,-1.080068e+02,4.974975e-01,-1.271189e+02,4.974975e-01,-3.696043e+01,4.974975e-01,-6.357677e+01,4.974975e-01,7.858140e+00,4.974975e-01,-3.180569e+01
4.979980e-01,-1.081086e+02,4.979980e-01,-1.271893e+02,4.979980e-01,-3.705211e+01,4.979980e-01,-6.361191e+01,4.979980e-01,7.539130e+00,4.979980e-01,-3.182323e+01
4.984985e-01,-1.082102e+02,4.984985e-01,-1.272596e+02,4.984985e-01,-3.714354e+01,4.984985e-01,-6.364702e+01,4.984985e-01,7.228224e+00,4.984985e-01,-3.184075e+01
4.989990e-01,-1.083117e+02,4.989990e-01,-1.273298e+02,4.989990e-01,-3.723473e+01,4.989990e-01,-6.368210e+01,4.989990e-01,6.924973e+00,4.989990e-01,-3.185825e+01
4.994995e-01,-1.084130e+02,4.994995e-01,-1.273999e+02,4.994995e-01,-3.732567e+01,4.994995e-01,-6.371713e+01,4.994995e-01,6.628965e+00,4.994995e-01,-3.187573e+01
5.000000e-01,-1.085142e+02,5.000000e-01,-1.274700e+02,5.000000e-01,-3.741637e+01,5.000000e-01,-6.375213e+01,5.000000e-01,6.339822e+00,5.000000e-01,-3.189320e+01
