f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_fp_4,fp_4,f_fp_5,fp_5,f_fp_6,fp_6,f_fp_7,fp_7,f_bb,bb
1.669922e-01,-2.454348e+02,1.669922e-01,-2.305092e+02,1.669922e-01,-1.910375e+02,1.669922e-01,-2.131987e+02,1.669922e-01,-2.415369e+02,1.669922e-01,-2.422681e+02,1.669922e-01,-2.499416e+02,1.669922e-01,-2.518105e+02,1.669922e-01,-2.503604e+02
1.674805e-01,-2.451030e+02,1.674805e-01,-2.305101e+02,1.674805e-01,-1.894437e+02,1.674805e-01,-2.140985e+02,1.674805e-01,-2.426611e+02,1.674805e-01,-2.439076e+02,1.674805e-01,-2.494858e+02,1.674805e-01,-2.528963e+02,1.674805e-01,-2.499409e+02
1.679688e-01,-2.437974e+02,1.679688e-01,-2.302625e+02,1.679688e-01,-1.898201e+02,1.679688e-01,-2.136086e+02,1.679688e-01,-2.398403e+02,1.679688e-01,-2.460846e+02,1.679688e-01,-2.487906e+02,1.679688e-01,-2.542429e+02,1.679688e-01,-2.502502e+02
1.684570e-01,-2.438007e+02,1.684570e-01,-2.306499e+02,1.684570e-01,-1.906287e+02,1.684570e-01,-2.125621e+02,1.684570e-01,-2.409284e+02,1.684570e-01,-2.461634e+02,1.684570e-01,-2.473402e+02,1.684570e-01,-2.542809e+02,1.684570e-01,-2.492739e+02
1.689453e-01,-2.432445e+02,1.689453e-01,-2.337491e+02,1.689453e-01,-1.880176e+02,1.689453e-01,-2.119717e+02,1.689453e-01,-2.413589e+02,1.689453e-01,-2.460402e+02,1.689453e-01,-2.486285e+02,1.689453e-01,-2.553187e+02,1.689453e-01,-2.506156e+02
1.694336e-01,-2.438470e+02,1.694336e-01,-2.339942e+02,1.694336e-01,-1.869903e+02,1.694336e-01,-2.132238e+02,1.694336e-01,-2.428323e+02,1.694336e-01,-2.439194e+02,1.694336e-01,-2.483326e+02,1.694336e-01,-2.532807e+02,1.694336e-01,-2.488892e+02
1.699219e-01,-2.443725e+02,1.699219e-01,-2.329109e+02,1.699219e-01,-1.899437e+02,1.699219e-01,-2.105832e+02,1.699219e-01,-2.409624e+02,1.699219e-01,-2.434434e+02,1.699219e-01,-2.475274e+02,1.699219e-01,-2.518653e+02,1.699219e-01,-2.474889e+02
1.704102e-01,-2.455094e+02,1.704102e-01,-2.347597e+02,1.704102e-01,-1.915675e+02,1.704102e-01,-2.104742e+02,1.704102e-01,-2.397805e+02,1.704102e-01,-2.452717e+02,1.704102e-01,-2.474437e+02,1.704102e-01,-2.522462e+02,1.704102e-01,-2.487994e+02
1.708984e-01,-2.444666e+02,1.708984e-01,-2.340765e+02,1.708984e-01,-1.903173e+02,1.708984e-01,-2.093439e+02,1.708984e-01,-2.404940e+02,1.708984e-01,-2.449095e+02,1.708984e-01,-2.490393e+02,1.708984e-01,-2.496560e+02,1.708984e-01,-2.488817e+02
1.713867e-01,-2.421802e+02,1.713867e-01,-2.335403e+02,1.713867e-01,-1.896696e+02,1.713867e-01,-2.059135e+02,1.713867e-01,-2.387766e+02,1.713867e-01,-2.437255e+02,1.713867e-01,-2.488089e+02,1.713867e-01,-2.490197e+02,1.713867e-01,-2.384621e+02
1.718750e-01,-2.419526e+02,1.718750e-01,-2.326557e+02,1.718750e-01,-1.882636e+02,1.718750e-01,-2.041778e+02,1.718750e-01,-2.393206e+02,1.718750e-01,-2.428684e+02,1.718750e-01,-2.479883e+02,1.718750e-01,-2.506598e+02,1.718750e-01,-2.339622e+02
1.723633e-01,-2.434674e+02,1.723633e-01,-2.338424e+02,1.723633e-01,-1.893381e+02,1.723633e-01,-2.051644e+02,1.723633e-01,-2.405305e+02,1.723633e-01,-2.435280e+02,1.723633e-01,-2.494608e+02,1.723633e-01,-2.512366e+02,1.723633e-01,-2.383691e+02
1.728516e-01,-2.446946e+02,1.728516e-01,-2.353754e+02,1.728516e-01,-1.899351e+02,1.728516e-01,-2.062354e+02,1.728516e-01,-2.395196e+02,1.728516e-01,-2.448644e+02,1.728516e-01,-2.479255e+02,1.728516e-01,-2.520610e+02,1.728516e-01,-2.485975e+02
1.733398e-01,-2.452464e+02,1.733398e-01,-2.337457e+02,1.733398e-01,-1.918400e+02,1.733398e-01,-2.058000e+02,1.733398e-01,-2.393141e+02,1.733398e-01,-2.448256e+02,1.733398e-01,-2.481132e+02,1.733398e-01,-2.514538e+02,1.733398e-01,-2.494874e+02
1.738281e-01,-2.460961e+02,1.738281e-01,-2.327091e+02,1.738281e-01,-1.962241e+02,1.738281e-01,-2.060653e+02,1.738281e-01,-2.399724e+02,1.738281e-01,-2.427083e+02,1.738281e-01,-2.480943e+02,1.738281e-01,-2.500793e+02,1.738281e-01,-2.518124e+02
1.743164e-01,-2.442925e+02,1.743164e-01,-2.350302e+02,1.743164e-01,-1.976377e+02,1.743164e-01,-2.078112e+02,1.743164e-01,-2.390746e+02,1.743164e-01,-2.441240e+02,1.743164e-01,-2.463082e+02,1.743164e-01,-2.499512e+02,1.743164e-01,-2.493320e+02
1.748047e-01,-2.436353e+02,1.748047e-01,-2.355521e+02,1.748047e-01,-1.991037e+02,1.748047e-01,-2.062385e+02,1.748047e-01,-2.388619e+02,1.748047e-01,-2.458337e+02,1.748047e-01,-2.481259e+02,1.748047e-01,-2.502400e+02,1.748047e-01,-2.489073e+02
1.752930e-01,-2.439033e+02,1.752930e-01,-2.351097e+02,1.752930e-01,-2.040835e+02,1.752930e-01,-2.037810e+02,1.752930e-01,-2.404156e+02,1.752930e-01,-2.444862e+02,1.752930e-01,-2.496834e+02,1.752930e-01,-2.525749e+02,1.752930e-01,-2.499180e+02
1.757812e-01,-2.447727e+02,1.757812e-01,-2.363765e+02,1.757812e-01,-2.087124e+02,1.757812e-01,-2.008486e+02,1.757812e-01,-2.406647e+02,1.757812e-01,-2.448613e+02,1.757812e-01,-2.493663e+02,1.757812e-01,-2.538862e+02,1.757812e-01,-2.505042e+02
1.762695e-01,-2.452719e+02,1.762695e-01,-2.367898e+02,1.762695e-01,-2.046719e+02,1.762695e-01,-2.008592e+02,1.762695e-01,-2.381993e+02,1.762695e-01,-2.431239e+02,1.762695e-01,-2.495261e+02,1.762695e-01,-2.522553e+02,1.762695e-01,-2.516520e+02
1.767578e-01,-2.441595e+02,1.767578e-01,-2.377195e+02,1.767578e-01,-2.011173e+02,1.767578e-01,-2.007850e+02,1.767578e-01,-2.369773e+02,1.767578e-01,-2.422102e+02,1.767578e-01,-2.491727e+02,1.767578e-01,-2.513125e+02,1.767578e-01,-2.526700e+02
1.772461e-01,-2.438444e+02,1.772461e-01,-2.364905e+02,1.772461e-01,-1.943173e+02,1.772461e-01,-1.994458e+02,1.772461e-01,-2.376499e+02,1.772461e-01,-2.431459e+02,1.772461e-01,-2.490911e+02,1.772461e-01,-2.509111e+02,1.772461e-01,-2.515118e+02
1.777344e-01,-2.444027e+02,1.777344e-01,-2.338499e+02,1.777344e-01,-1.913499e+02,1.777344e-01,-1.983061e+02,1.777344e-01,-2.395543e+02,1.777344e-01,-2.440579e+02,1.777344e-01,-2.499607e+02,1.777344e-01,-2.504226e+02,1.777344e-01,-2.515600e+02
1.782227e-01,-2.439368e+02,1.782227e-01,-2.328781e+02,1.782227e-01,-1.907757e+02,1.782227e-01,-1.977985e+02,1.782227e-01,-2.381258e+02,1.782227e-01,-2.444323e+02,1.782227e-01,-2.495701e+02,1.782227e-01,-2.500593e+02,1.782227e-01,-2.511668e+02
1.787109e-01,-2.438762e+02,1.787109e-01,-2.343583e+02,1.787109e-01,-1.905559e+02,1.787109e-01,-1.972360e+02,1.787109e-01,-2.376230e+02,1.787109e-01,-2.441647e+02,1.787109e-01,-2.478306e+02,1.787109e-01,-2.523357e+02,1.787109e-01,-2.508825e+02
1.791992e-01,-2.450617e+02,1.791992e-01,-2.368788e+02,1.791992e-01,-1.884191e+02,1.791992e-01,-1.956000e+02,1.791992e-01,-2.378183e+02,1.791992e-01,-2.437005e+02,1.791992e-01,-2.494541e+02,1.791992e-01,-2.511936e+02,1.791992e-01,-2.512537e+02
1.796875e-01,-2.437800e+02,1.796875e-01,-2.379196e+02,1.796875e-01,-1.868395e+02,1.796875e-01,-1.935293e+02,1.796875e-01,-2.377299e+02,1.796875e-01,-2.438088e+02,1.796875e-01,-2.499298e+02,1.796875e-01,-2.512818e+02,1.796875e-01,-2.518355e+02
1.801758e-01,-2.458051e+02,1.801758e-01,-2.383950e+02,1.801758e-01,-1.861352e+02,1.801758e-01,-1.939833e+02,1.801758e-01,-2.379244e+02,1.801758e-01,-2.443926e+02,1.801758e-01,-2.488178e+02,1.801758e-01,-2.513712e+02,1.801758e-01,-2.522791e+02
1.806641e-01,-2.452060e+02,1.806641e-01,-2.386772e+02,1.806641e-01,-1.866481e+02,1.806641e-01,-1.944575e+02,1.806641e-01,-2.379675e+02,1.806641e-01,-2.441643e+02,1.806641e-01,-2.481379e+02,1.806641e-01,-2.516542e+02,1.806641e-01,-2.514602e+02
1.811523e-01,-2.427772e+02,1.811523e-01,-2.367293e+02,1.811523e-01,-1.860653e+02,1.811523e-01,-1.931201e+02,1.811523e-01,-2.386004e+02,1.811523e-01,-2.451394e+02,1.811523e-01,-2.489576e+02,1.811523e-01,-2.504370e+02,1.811523e-01,-2.519307e+02
1.816406e-01,-2.436030e+02,1.816406e-01,-2.377090e+02,1.816406e-01,-1.871342e+02,1.816406e-01,-1.916052e+02,1.816406e-01,-2.372226e+02,1.816406e-01,-2.442162e+02,1.816406e-01,-2.508858e+02,1.816406e-01,-2.506133e+02,1.816406e-01,-2.530907e+02
1.821289e-01,-2.460068e+02,1.821289e-01,-2.365258e+02,1.821289e-01,-1.856698e+02,1.821289e-01,-1.910391e+02,1.821289e-01,-2.370921e+02,1.821289e-01,-2.447553e+02,1.821289e-01,-2.505933e+02,1.821289e-01,-2.500606e+02,1.821289e-01,-2.526882e+02
1.826172e-01,-2.454947e+02,1.826172e-01,-2.376900e+02,1.826172e-01,-1.875076e+02,1.826172e-01,-1.895056e+02,1.826172e-01,-2.381642e+02,1.826172e-01,-2.456857e+02,1.826172e-01,-2.501181e+02,1.826172e-01,-2.494588e+02,1.826172e-01,-2.506137e+02
1.831055e-01,-2.456749e+02,1.831055e-01,-2.396881e+02,1.831055e-01,-1.914626e+02,1.831055e-01,-1.872079e+02,1.831055e-01,-2.370661e+02,1.831055e-01,-2.459024e+02,1.831055e-01,-2.496249e+02,1.831055e-01,-2.498378e+02,1.831055e-01,-2.503117e+02
1.835938e-01,-2.440839e+02,1.835938e-01,-2.386653e+02,1.835938e-01,-1.937993e+02,1.835938e-01,-1.850575e+02,1.835938e-01,-2.354943e+02,1.835938e-01,-2.437268e+02,1.835938e-01,-2.498009e+02,1.835938e-01,-2.507968e+02,1.835938e-01,-2.499883e+02
1.840820e-01,-2.428759e+02,1.840820e-01,-2.382987e+02,1.840820e-01,-1.967063e+02,1.840820e-01,-1.851073e+02,1.840820e-01,-2.369425e+02,1.840820e-01,-2.427327e+02,1.840820e-01,-2.477231e+02,1.840820e-01,-2.518318e+02,1.840820e-01,-2.508010e+02
1.845703e-01,-2.420487e+02,1.845703e-01,-2.368896e+02,1.845703e-01,-1.976918e+02,1.845703e-01,-1.857708e+02,1.845703e-01,-2.361424e+02,1.845703e-01,-2.435148e+02,1.845703e-01,-2.474081e+02,1.845703e-01,-2.517511e+02,1.845703e-01,-2.518242e+02
1.850586e-01,-2.425773e+02,1.850586e-01,-2.372471e+02,1.850586e-01,-1.897386e+02,1.850586e-01,-1.831680e+02,1.850586e-01,-2.361276e+02,1.850586e-01,-2.443788e+02,1.850586e-01,-2.486144e+02,1.850586e-01,-2.504252e+02,1.850586e-01,-2.502602e+02
1.855469e-01,-2.445542e+02,1.855469e-01,-2.388131e+02,1.855469e-01,-1.853922e+02,1.855469e-01,-1.813701e+02,1.855469e-01,-2.363672e+02,1.855469e-01,-2.436500e+02,1.855469e-01,-2.493689e+02,1.855469e-01,-2.493589e+02,1.855469e-01,-2.501280e+02
1.860352e-01,-2.482613e+02,1.860352e-01,-2.394670e+02,1.860352e-01,-1.822700e+02,1.860352e-01,-1.812573e+02,1.860352e-01,-2.358290e+02,1.860352e-01,-2.432882e+02,1.860352e-01,-2.491931e+02,1.860352e-01,-2.492645e+02,1.860352e-01,-2.488464e+02
1.865234e-01,-2.462758e+02,1.865234e-01,-2.394558e+02,1.865234e-01,-1.817396e+02,1.865234e-01,-1.814014e+02,1.865234e-01,-2.370428e+02,1.865234e-01,-2.419614e+02,1.865234e-01,-2.477574e+02,1.865234e-01,-2.504834e+02,1.865234e-01,-2.480434e+02
1.870117e-01,-2.464315e+02,1.870117e-01,-2.401613e+02,1.870117e-01,-1.821043e+02,1.870117e-01,-1.813025e+02,1.870117e-01,-2.382888e+02,1.870117e-01,-2.427891e+02,1.870117e-01,-2.476671e+02,1.870117e-01,-2.511086e+02,1.870117e-01,-2.480495e+02
1.875000e-01,-2.459393e+02,1.875000e-01,-2.393193e+02,1.875000e-01,-1.812772e+02,1.875000e-01,-1.818866e+02,1.875000e-01,-2.374549e+02,1.875000e-01,-2.437562e+02,1.875000e-01,-2.483188e+02,1.875000e-01,-2.510203e+02,1.875000e-01,-2.498018e+02
1.879883e-01,-2.461824e+02,1.879883e-01,-2.406800e+02,1.879883e-01,-1.820452e+02,1.879883e-01,-1.819265e+02,1.879883e-01,-2.376272e+02,1.879883e-01,-2.431870e+02,1.879883e-01,-2.485096e+02,1.879883e-01,-2.507815e+02,1.879883e-01,-2.506239e+02
1.884766e-01,-2.482261e+02,1.884766e-01,-2.414013e+02,1.884766e-01,-1.815807e+02,1.884766e-01,-1.822200e+02,1.884766e-01,-2.382710e+02,1.884766e-01,-2.457316e+02,1.884766e-01,-2.488464e+02,1.884766e-01,-2.486825e+02,1.884766e-01,-2.495042e+02
1.889648e-01,-2.441076e+02,1.889648e-01,-2.406161e+02,1.889648e-01,-1.804905e+02,1.889648e-01,-1.811476e+02,1.889648e-01,-2.385271e+02,1.889648e-01,-2.450379e+02,1.889648e-01,-2.488464e+02,1.889648e-01,-2.483968e+02,1.889648e-01,-2.501563e+02
1.894531e-01,-2.439385e+02,1.894531e-01,-2.395143e+02,1.894531e-01,-1.810513e+02,1.894531e-01,-1.847814e+02,1.894531e-01,-2.404500e+02,1.894531e-01,-2.434951e+02,1.894531e-01,-2.491427e+02,1.894531e-01,-2.479848e+02,1.894531e-01,-2.517923e+02
1.899414e-01,-2.442279e+02,1.899414e-01,-2.375777e+02,1.899414e-01,-1.824872e+02,1.899414e-01,-1.902368e+02,1.899414e-01,-2.388282e+02,1.899414e-01,-2.433922e+02,1.899414e-01,-2.494369e+02,1.899414e-01,-2.485880e+02,1.899414e-01,-2.509365e+02
1.904297e-01,-2.441627e+02,1.904297e-01,-2.375208e+02,1.904297e-01,-1.852258e+02,1.904297e-01,-1.952220e+02,1.904297e-01,-2.360167e+02,1.904297e-01,-2.459850e+02,1.904297e-01,-2.486639e+02,1.904297e-01,-2.490554e+02,1.904297e-01,-2.508571e+02
1.909180e-01,-2.446598e+02,1.909180e-01,-2.370964e+02,1.909180e-01,-1.851812e+02,1.909180e-01,-1.955937e+02,1.909180e-01,-2.350919e+02,1.909180e-01,-2.438302e+02,1.909180e-01,-2.484932e+02,1.909180e-01,-2.482485e+02,1.909180e-01,-2.509754e+02
1.914062e-01,-2.434545e+02,1.914062e-01,-2.384511e+02,1.914062e-01,-1.853093e+02,1.914062e-01,-1.901929e+02,1.914062e-01,-2.362406e+02,1.914062e-01,-2.433230e+02,1.914062e-01,-2.476931e+02,1.914062e-01,-2.499237e+02,1.914062e-01,-2.515254e+02
1.918945e-01,-2.436483e+02,1.918945e-01,-2.412594e+02,1.918945e-01,-1.889286e+02,1.918945e-01,-1.881596e+02,1.918945e-01,-2.360604e+02,1.918945e-01,-2.416421e+02,1.918945e-01,-2.487460e+02,1.918945e-01,-2.506036e+02,1.918945e-01,-2.520898e+02
1.923828e-01,-2.446321e+02,1.923828e-01,-2.411052e+02,1.923828e-01,-1.928718e+02,1.923828e-01,-1.886243e+02,1.923828e-01,-2.339929e+02,1.923828e-01,-2.426582e+02,1.923828e-01,-2.474930e+02,1.923828e-01,-2.497635e+02,1.923828e-01,-2.522082e+02
1.928711e-01,-2.435471e+02,1.928711e-01,-2.390101e+02,1.928711e-01,-1.936818e+02,1.928711e-01,-1.881239e+02,1.928711e-01,-2.349942e+02,1.928711e-01,-2.455798e+02,1.928711e-01,-2.456814e+02,1.928711e-01,-2.497610e+02,1.928711e-01,-2.507743e+02
1.933594e-01,-2.436541e+02,1.933594e-01,-2.386243e+02,1.933594e-01,-1.941894e+02,1.933594e-01,-1.869147e+02,1.933594e-01,-2.360956e+02,1.933594e-01,-2.449498e+02,1.933594e-01,-2.473284e+02,1.933594e-01,-2.498521e+02,1.933594e-01,-2.509164e+02
1.938477e-01,-2.452733e+02,1.938477e-01,-2.393246e+02,1.938477e-01,-1.946071e+02,1.938477e-01,-1.866497e+02,1.938477e-01,-2.340784e+02,1.938477e-01,-2.438348e+02,1.938477e-01,-2.485142e+02,1.938477e-01,-2.511185e+02,1.938477e-01,-2.515728e+02
1.943359e-01,-2.461831e+02,1.943359e-01,-2.391445e+02,1.943359e-01,-1.965821e+02,1.943359e-01,-1.867563e+02,1.943359e-01,-2.340017e+02,1.943359e-01,-2.432510e+02,1.943359e-01,-2.482451e+02,1.943359e-01,-2.495578e+02,1.943359e-01,-2.506909e+02
1.948242e-01,-2.443368e+02,1.948242e-01,-2.381194e+02,1.948242e-01,-1.965787e+02,1.948242e-01,-1.861154e+02,1.948242e-01,-2.338577e+02,1.948242e-01,-2.448569e+02,1.948242e-01,-2.467010e+02,1.948242e-01,-2.491014e+02,1.948242e-01,-2.501154e+02
1.953125e-01,-2.445162e+02,1.953125e-01,-2.388923e+02,1.953125e-01,-1.953904e+02,1.953125e-01,-1.858921e+02,1.953125e-01,-2.345483e+02,1.953125e-01,-2.466040e+02,1.953125e-01,-2.455123e+02,1.953125e-01,-2.502230e+02,1.953125e-01,-2.516243e+02
1.958008e-01,-2.454911e+02,1.958008e-01,-2.399501e+02,1.958008e-01,-1.956435e+02,1.958008e-01,-1.887924e+02,1.958008e-01,-2.384616e+02,1.958008e-01,-2.440322e+02,1.958008e-01,-2.469904e+02,1.958008e-01,-2.505792e+02,1.958008e-01,-2.546121e+02
1.962891e-01,-2.450665e+02,1.962891e-01,-2.397646e+02,1.962891e-01,-1.966618e+02,1.962891e-01,-1.906882e+02,1.962891e-01,-2.379737e+02,1.962891e-01,-2.443135e+02,1.962891e-01,-2.467802e+02,1.962891e-01,-2.511817e+02,1.962891e-01,-2.557529e+02
1.967773e-01,-2.453031e+02,1.967773e-01,-2.414042e+02,1.967773e-01,-1.972793e+02,1.967773e-01,-1.917441e+02,1.967773e-01,-2.360889e+02,1.967773e-01,-2.446192e+02,1.967773e-01,-2.471894e+02,1.967773e-01,-2.549082e+02,1.967773e-01,-2.556269e+02
1.972656e-01,-2.447593e+02,1.972656e-01,-2.400688e+02,1.972656e-01,-1.988250e+02,1.972656e-01,-1.946235e+02,1.972656e-01,-2.352586e+02,1.972656e-01,-2.436057e+02,1.972656e-01,-2.468274e+02,1.972656e-01,-2.529165e+02,1.972656e-01,-2.545738e+02
1.977539e-01,-2.445027e+02,1.977539e-01,-2.395469e+02,1.977539e-01,-2.004593e+02,1.977539e-01,-1.947685e+02,1.977539e-01,-2.361574e+02,1.977539e-01,-2.422465e+02,1.977539e-01,-2.470037e+02,1.977539e-01,-2.507755e+02,1.977539e-01,-2.552202e+02
1.982422e-01,-2.447509e+02,1.982422e-01,-2.401588e+02,1.982422e-01,-2.001292e+02,1.982422e-01,-1.970694e+02,1.982422e-01,-2.373400e+02,1.982422e-01,-2.405776e+02,1.982422e-01,-2.485113e+02,1.982422e-01,-2.498500e+02,1.982422e-01,-2.536749e+02
1.987305e-01,-2.443345e+02,1.987305e-01,-2.408482e+02,1.987305e-01,-2.020664e+02,1.987305e-01,-2.027680e+02,1.987305e-01,-2.364925e+02,1.987305e-01,-2.409249e+02,1.987305e-01,-2.475763e+02,1.987305e-01,-2.490695e+02,1.987305e-01,-2.517906e+02
1.992188e-01,-2.451492e+02,1.992188e-01,-2.398720e+02,1.992188e-01,-2.028636e+02,1.992188e-01,-2.082076e+02,1.992188e-01,-2.333947e+02,1.992188e-01,-2.420273e+02,1.992188e-01,-2.461893e+02,1.992188e-01,-2.495197e+02,1.992188e-01,-2.530944e+02
1.997070e-01,-2.453627e+02,1.997070e-01,-2.380593e+02,1.997070e-01,-2.036487e+02,1.997070e-01,-2.042723e+02,1.997070e-01,-2.345360e+02,1.997070e-01,-2.420763e+02,1.997070e-01,-2.479027e+02,1.997070e-01,-2.524223e+02,1.997070e-01,-2.538283e+02
2.001953e-01,-2.443357e+02,2.001953e-01,-2.377574e+02,2.001953e-01,-2.051569e+02,2.001953e-01,-1.995375e+02,2.001953e-01,-2.363787e+02,2.001953e-01,-2.412853e+02,2.001953e-01,-2.479735e+02,2.001953e-01,-2.521342e+02,2.001953e-01,-2.540507e+02
2.006836e-01,-2.447893e+02,2.006836e-01,-2.379270e+02,2.006836e-01,-2.065571e+02,2.006836e-01,-1.977839e+02,2.006836e-01,-2.350963e+02,2.006836e-01,-2.407677e+02,2.006836e-01,-2.500454e+02,2.006836e-01,-2.504501e+02,2.006836e-01,-2.522447e+02
2.011719e-01,-2.461167e+02,2.011719e-01,-2.385589e+02,2.011719e-01,-2.083497e+02,2.011719e-01,-1.957978e+02,2.011719e-01,-2.326783e+02,2.011719e-01,-2.413484e+02,2.011719e-01,-2.500733e+02,2.011719e-01,-2.487675e+02,2.011719e-01,-2.531946e+02
2.016602e-01,-2.484637e+02,2.016602e-01,-2.391069e+02,2.016602e-01,-2.053668e+02,2.016602e-01,-1.927385e+02,2.016602e-01,-2.303069e+02,2.016602e-01,-2.423256e+02,2.016602e-01,-2.522477e+02,2.016602e-01,-2.478909e+02,2.016602e-01,-2.558391e+02
2.021484e-01,-2.483794e+02,2.021484e-01,-2.392555e+02,2.021484e-01,-2.055369e+02,2.021484e-01,-8.620956e+01,2.021484e-01,-2.311600e+02,2.021484e-01,-2.423986e+02,2.021484e-01,-2.491135e+02,2.021484e-01,-2.486763e+02,2.021484e-01,-2.502385e+02
2.026367e-01,-2.462552e+02,2.026367e-01,-2.389089e+02,2.026367e-01,-2.062186e+02,2.026367e-01,-7.029197e+01,2.026367e-01,-2.319096e+02,2.026367e-01,-2.408625e+02,2.026367e-01,-2.492228e+02,2.026367e-01,-2.483029e+02,2.026367e-01,-2.365054e+02
2.031250e-01,-2.462477e+02,2.031250e-01,-2.358032e+02,2.031250e-01,-2.070846e+02,2.031250e-01,-6.578579e+01,2.031250e-01,-2.317177e+02,2.031250e-01,-2.411514e+02,2.031250e-01,-2.483119e+02,2.031250e-01,-2.462694e+02,2.031250e-01,-2.320848e+02
2.036133e-01,-2.475562e+02,2.036133e-01,-2.368604e+02,2.036133e-01,-2.089452e+02,2.036133e-01,-7.029197e+01,2.036133e-01,-2.324426e+02,2.036133e-01,-2.415870e+02,2.036133e-01,-2.471715e+02,2.036133e-01,-2.464939e+02,2.036133e-01,-2.364731e+02
2.041016e-01,-2.453494e+02,2.041016e-01,-2.406904e+02,2.041016e-01,-2.085376e+02,2.041016e-01,-8.620957e+01,2.041016e-01,-2.314070e+02,2.041016e-01,-2.418069e+02,2.041016e-01,-2.473206e+02,2.041016e-01,-2.485808e+02,2.041016e-01,-2.492385e+02
2.045898e-01,-2.453299e+02,2.045898e-01,-2.413234e+02,2.045898e-01,-2.079017e+02,2.045898e-01,-1.910960e+02,2.045898e-01,-2.307537e+02,2.045898e-01,-2.419725e+02,2.045898e-01,-2.459255e+02,2.045898e-01,-2.492337e+02,2.045898e-01,-2.543398e+02
2.050781e-01,-2.469824e+02,2.050781e-01,-2.417119e+02,2.050781e-01,-2.080491e+02,2.050781e-01,-1.906671e+02,2.050781e-01,-2.310528e+02,2.050781e-01,-2.413929e+02,2.050781e-01,-2.450631e+02,2.050781e-01,-2.496510e+02,2.050781e-01,-2.537465e+02
2.055664e-01,-2.473874e+02,2.055664e-01,-2.417733e+02,2.055664e-01,-2.095018e+02,2.055664e-01,-1.906303e+02,2.055664e-01,-2.320204e+02,2.055664e-01,-2.421531e+02,2.055664e-01,-2.447549e+02,2.055664e-01,-2.491734e+02,2.055664e-01,-2.519363e+02
2.060547e-01,-2.463109e+02,2.060547e-01,-2.443296e+02,2.060547e-01,-2.124307e+02,2.060547e-01,-1.898439e+02,2.060547e-01,-2.308691e+02,2.060547e-01,-2.414049e+02,2.060547e-01,-2.450652e+02,2.060547e-01,-2.496288e+02,2.060547e-01,-2.507132e+02
2.065430e-01,-2.459160e+02,2.065430e-01,-2.434933e+02,2.065430e-01,-2.146824e+02,2.065430e-01,-1.901112e+02,2.065430e-01,-2.299418e+02,2.065430e-01,-2.412524e+02,2.065430e-01,-2.464125e+02,2.065430e-01,-2.508115e+02,2.065430e-01,-2.507917e+02
2.070312e-01,-2.470836e+02,2.070312e-01,-2.436846e+02,2.070312e-01,-2.124584e+02,2.070312e-01,-1.920556e+02,2.070312e-01,-2.305659e+02,2.070312e-01,-2.409591e+02,2.070312e-01,-2.474877e+02,2.070312e-01,-2.487591e+02,2.070312e-01,-2.539430e+02
2.075195e-01,-2.486301e+02,2.075195e-01,-2.444554e+02,2.075195e-01,-2.121468e+02,2.075195e-01,-1.922041e+02,2.075195e-01,-2.316860e+02,2.075195e-01,-2.411368e+02,2.075195e-01,-2.504264e+02,2.075195e-01,-2.497612e+02,2.075195e-01,-2.537327e+02
2.080078e-01,-2.471381e+02,2.080078e-01,-2.421897e+02,2.080078e-01,-2.127023e+02,2.080078e-01,-1.927263e+02,2.080078e-01,-2.316893e+02,2.080078e-01,-2.408668e+02,2.080078e-01,-2.502869e+02,2.080078e-01,-2.478975e+02,2.080078e-01,-2.543180e+02
2.084961e-01,-2.448571e+02,2.084961e-01,-2.418387e+02,2.084961e-01,-2.118674e+02,2.084961e-01,-1.923249e+02,2.084961e-01,-2.306680e+02,2.084961e-01,-2.417474e+02,2.084961e-01,-2.469374e+02,2.084961e-01,-2.477308e+02,2.084961e-01,-2.538740e+02
2.089844e-01,-2.455000e+02,2.089844e-01,-2.423833e+02,2.089844e-01,-2.138408e+02,2.089844e-01,-1.930318e+02,2.089844e-01,-2.309005e+02,2.089844e-01,-2.430356e+02,2.089844e-01,-2.451776e+02,2.089844e-01,-2.483126e+02,2.089844e-01,-2.535234e+02
2.094727e-01,-2.484594e+02,2.094727e-01,-2.423116e+02,2.094727e-01,-2.158982e+02,2.094727e-01,-1.956213e+02,2.094727e-01,-2.300804e+02,2.094727e-01,-2.413452e+02,2.094727e-01,-2.453956e+02,2.094727e-01,-2.471376e+02,2.094727e-01,-2.543036e+02
2.099609e-01,-2.484618e+02,2.099609e-01,-2.403575e+02,2.099609e-01,-2.174702e+02,2.099609e-01,-1.964237e+02,2.099609e-01,-2.278090e+02,2.099609e-01,-2.407248e+02,2.099609e-01,-2.473758e+02,2.099609e-01,-2.486134e+02,2.099609e-01,-2.546333e+02
2.104492e-01,-2.486186e+02,2.104492e-01,-2.403399e+02,2.104492e-01,-2.181738e+02,2.104492e-01,-1.985749e+02,2.104492e-01,-2.279136e+02,2.104492e-01,-2.406735e+02,2.104492e-01,-2.479498e+02,2.104492e-01,-2.498256e+02,2.104492e-01,-2.556763e+02
